,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Number of Dependents,Zip Code,Latitude,Longitude,Population,Churn,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes
6611,9,64,23.29,25,68.3,4378.8,0.0,1095.0,1490.56,0,57,0,95681,38.984756,-121.345074,1219,0,5425,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6612,0,70,0.0,26,48.4,3442.8,0.0,0.0,0.0,1,23,0,95682,38.598936,-120.963092,24738,0,4483,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
6613,0,24,26.64,0,25.15,553.0,0.0,0.0,639.36,0,19,0,95686,38.157794,-121.520223,1472,0,3904,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
6614,8,4,3.57,0,19.5,96.85,0.0,0.0,14.28,1,62,2,95687,38.333133,-121.920151,63157,0,5390,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6615,2,44,26.25,25,92.95,4122.9,0.0,1031.0,1155.0,1,46,1,95688,38.419088,-122.024568,32564,0,5635,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6616,9,72,6.9,0,20.7,1482.3,0.0,0.0,496.8,0,64,3,95689,38.481902,-120.603668,1273,0,4528,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
6617,0,66,21.23,0,19.35,1240.8,0.0,0.0,1401.18,1,58,0,95691,38.627951,-121.593287,19050,0,5637,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6618,0,1,30.63,0,19.55,19.55,0.0,0.0,30.63,1,42,3,95701,39.218096,-120.79153,751,0,5272,3,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
6619,4,38,31.45,76,74.05,2802.3,0.0,0.0,1195.1,1,59,3,95703,38.983388,-120.988814,1526,0,5975,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6620,0,23,0.0,26,40.1,857.75,0.0,223.0,0.0,1,36,3,95709,38.748316,-120.675512,4829,0,2327,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
6621,4,10,14.04,0,20.1,184.4,0.0,0.0,140.4,0,23,0,95713,39.084645,-120.894014,8525,0,3509,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0
6622,4,72,21.21,27,83.55,6093.3,0.0,0.0,1527.12,1,25,2,95715,39.23754,-120.720196,185,0,5940,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
6623,7,35,20.79,69,56.85,1861.1,0.0,1284.0,727.65,0,20,0,95717,39.170376,-120.838404,407,0,3102,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0
6624,4,58,43.52,0,19.55,1079.65,0.0,0.0,2524.16,0,52,2,95721,38.851842,-120.076204,69,0,4125,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6625,7,70,3.67,28,106.15,7475.1,0.0,2093.0,256.9,1,37,3,95722,39.003358,-121.022539,3747,0,4649,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6626,2,38,13.67,30,78.95,2862.55,0.0,859.0,519.46,1,56,3,95726,38.733908,-120.453416,8577,0,2125,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
6627,2,60,0.0,51,49.75,3069.45,0.0,1565.0,0.0,0,39,3,95728,39.279068,-120.414275,88,0,6307,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6628,0,26,37.59,8,92.4,2349.8,0.0,0.0,977.34,1,34,0,95735,38.805481,-120.13287,25,0,5461,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6629,0,8,17.52,28,58.2,469.25,0.0,0.0,140.16,0,60,0,95736,39.00978,-120.978273,31,0,3325,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6630,0,55,8.93,26,73.1,4144.9,0.0,1078.0,491.15,0,50,0,95762,38.684437,-121.055634,22028,0,5832,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6631,0,72,12.63,23,59.75,4265.0,0.0,0.0,909.36,0,40,0,95765,38.823278,-121.281856,15494,0,4515,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6632,9,54,23.02,21,59.8,3246.45,0.0,0.0,1243.08,0,61,3,95814,38.584505,-121.491956,16599,0,5898,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
6633,7,72,21.29,52,116.6,8337.45,26.7,0.0,1532.88,1,26,1,95815,38.608405,-121.449942,25355,0,5227,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
6634,0,52,20.8,30,109.3,5731.4,3.85,0.0,1081.6,1,54,0,95816,38.574856,-121.46504,16164,0,5624,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
6635,0,39,0.0,6,50.65,1905.4,3.51,11.43,0.0,0,56,0,95818,38.556306,-121.495817,21313,0,5433,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6636,0,15,6.56,52,56.15,931.9,35.23,485.0,98.4,0,28,0,95819,38.567594,-121.437507,15975,0,5473,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
6637,10,43,14.97,0,19.2,776.25,9.48,0.0,643.71,1,39,1,95821,38.625096,-121.383658,35426,0,5594,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
6638,1,72,41.55,25,108.3,7679.65,36.13,1920.0,2991.6,0,51,2,95824,38.517295,-121.439819,30580,0,4183,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
6639,9,40,27.95,0,25.25,1006.9,44.51,0.0,1118.0,1,43,1,95826,38.542532,-121.378826,38818,0,3217,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6640,7,58,0.0,29,45.35,2540.1,4.08,737.0,0.0,0,55,0,95827,38.549185,-121.328386,19611,0,5137,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
6641,0,67,0.0,17,43.9,3097.2,34.45,527.0,0.0,1,44,0,95828,38.486938,-121.395805,54880,0,6344,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6642,1,31,3.12,6,79.3,2484.0,0.0,14.9,96.72,1,47,0,95830,38.490508,-121.284171,592,0,5238,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
6643,4,32,43.11,18,79.25,2619.15,16.96,471.0,1379.52,1,64,0,95832,38.445939,-121.496855,9063,0,2735,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
6644,0,21,17.35,71,71.05,1524.85,16.91,0.0,364.35,0,23,0,95833,38.619049,-121.517552,31422,0,5138,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
6645,0,52,47.9,3,53.75,2790.65,43.12,0.0,2490.8,1,42,0,95834,38.646209,-121.52446,8403,0,5957,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6646,8,72,47.6,0,24.25,1784.5,49.76,0.0,3427.2,0,42,3,95835,38.685069,-121.543709,854,0,5897,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6647,9,52,0.0,19,44.25,2276.1,23.5,432.0,0.0,1,48,2,95838,38.646096,-121.442433,34894,0,6340,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6648,0,41,12.42,12,50.05,2029.05,0.0,243.0,509.22,0,62,0,95841,38.660442,-121.346321,20993,0,2157,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6649,0,41,36.76,0,20.15,802.35,29.95,0.0,1507.16,1,46,0,95842,38.687367,-121.34848,31373,0,4982,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6650,6,67,36.21,24,69.35,4653.25,9.99,111.68,2426.07,1,39,1,95864,38.585826,-121.376263,23362,0,5589,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
6651,10,16,12.82,0,19.35,275.9,33.24,0.0,205.12,0,40,3,95901,39.19514,-121.503883,38091,0,4146,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
6652,0,17,27.66,0,19.15,343.45,28.63,0.0,470.22,1,35,0,95903,39.125311,-121.392283,5654,0,2717,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6653,4,35,25.32,30,61.0,2130.45,10.7,0.0,886.2,1,27,0,95910,39.467828,-120.841386,118,0,4355,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0
6654,10,58,25.86,0,20.5,1191.4,36.92,0.0,1499.88,0,52,2,95912,38.982373,-122.047751,4796,0,6186,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6655,1,52,0.0,17,50.2,2554.0,27.01,434.0,0.0,1,35,2,95916,39.657228,-121.37778,1279,0,5396,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6656,0,70,47.72,28,79.6,5589.45,42.34,1565.0,3340.4,0,60,0,95917,39.457388,-121.818201,3169,0,5474,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6657,1,19,31.58,0,24.9,467.7,0.0,0.0,600.02,0,20,1,95918,39.292334,-121.320597,1477,0,5396,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
6658,1,35,26.09,56,106.9,3756.45,34.47,0.0,913.15,0,33,3,95920,39.449794,-121.936372,303,0,5447,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6659,0,32,41.53,28,101.35,3334.9,0.0,934.0,1328.96,0,33,0,95922,39.432127,-121.099287,632,0,4341,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6660,1,17,20.23,69,55.35,920.5,0.0,0.0,343.91,0,25,3,95923,40.171312,-121.120605,86,0,5465,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
6661,1,67,46.9,28,50.55,3431.75,0.0,961.0,3142.3,0,44,3,95925,39.461768,-121.195825,262,0,5122,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
6662,0,9,43.83,0,19.5,150.35,0.0,0.0,394.47,0,56,0,95926,39.745712,-121.84333,35808,0,4883,3,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6663,0,4,31.57,18,90.65,367.95,0.0,66.0,126.28,1,43,0,95930,39.562239,-121.14836,282,0,3559,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6664,0,60,35.13,3,79.0,4801.1,0.0,0.0,2107.8,1,62,0,95934,40.080342,-120.957805,178,0,4807,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6665,0,1,17.94,0,19.55,19.55,0.0,0.0,17.94,1,35,0,95936,39.578792,-120.780786,404,0,3718,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6666,1,27,2.4,0,19.9,550.1,0.0,0.0,64.8,0,36,3,95937,38.931425,-121.946081,19,0,4870,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6667,0,15,13.8,59,87.75,1242.2,0.0,733.0,207.0,1,20,0,95939,39.53222,-122.594879,587,0,5415,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6668,0,41,7.83,19,81.3,3190.65,0.0,0.0,321.03,0,32,0,95942,40.077028,-121.494168,1351,0,2299,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6669,1,59,0.0,53,44.3,2666.75,0.0,0.0,0.0,1,21,0,95943,39.597975,-122.032248,1454,0,5905,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
6670,0,50,36.11,20,70.35,3533.6,0.0,0.0,1805.5,0,45,2,95944,39.564113,-120.868836,76,0,5521,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
6671,1,17,0.0,52,44.45,792.15,0.0,0.0,0.0,1,20,2,95945,39.194539,-120.988066,23990,0,3522,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
6672,1,6,34.7,51,49.15,295.65,0.0,0.0,208.2,1,48,3,95946,39.203817,-121.19584,9752,0,4076,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6673,1,49,14.21,23,85.3,4297.95,0.0,989.0,696.29,1,44,0,95949,39.099204,-121.137962,17922,0,4696,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
6674,1,59,20.5,53,69.1,4096.9,0.0,2171.0,1209.5,1,30,0,95951,39.732767,-122.042298,1931,0,4765,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
6675,1,59,2.47,0,20.6,1286.0,0.0,0.0,145.73,0,45,2,95954,39.933852,-121.584371,11168,0,6325,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6676,0,18,4.38,20,74.15,1387.0,0.0,277.0,78.84,1,63,0,95955,39.281194,-122.226568,1146,0,2643,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6677,0,10,17.98,26,75.05,786.3,0.0,0.0,179.8,1,22,0,95956,39.937017,-121.058043,301,0,3399,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
6678,1,14,44.95,19,44.6,641.25,0.0,122.0,629.3,1,57,0,95957,39.068071,-121.832638,776,0,4612,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0
6679,0,35,17.2,0,21.45,705.45,0.0,0.0,602.0,1,47,0,95959,39.333737,-120.858667,17269,0,3967,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6680,1,8,6.78,24,43.45,345.5,0.0,0.0,54.24,1,48,2,95960,39.423046,-120.984472,565,0,4184,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
6681,1,18,28.06,0,20.05,345.9,0.0,0.0,505.08,1,56,3,95961,39.082568,-121.55325,6439,0,4458,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6682,1,60,48.04,76,94.15,5811.8,0.0,441.7,2882.4,0,35,3,95962,39.342587,-121.249833,1519,0,6399,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6683,0,6,7.35,0,19.55,124.45,0.0,0.0,44.1,0,61,0,95965,39.624561,-121.552866,17782,0,5980,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6684,0,19,8.02,57,75.9,1375.6,0.0,784.0,152.38,0,49,3,95966,39.473896,-121.415927,28382,0,4198,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
6685,1,53,37.57,15,64.15,3491.55,0.0,524.0,1991.21,1,35,2,95968,39.435756,-121.552071,1254,0,5570,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6686,1,60,30.23,14,110.8,6640.7,9.79,930.0,1813.8,0,34,0,95970,39.424957,-122.039307,495,0,5942,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
6687,0,13,25.33,27,53.45,718.1,26.37,0.0,329.29,0,40,1,95973,39.903272,-121.843567,26971,0,4335,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
6688,1,5,1.38,16,69.95,320.4,0.0,0.0,6.9,0,47,2,95974,39.495768,-121.747472,74,0,3850,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
6689,1,13,44.05,19,97.0,1334.45,0.0,0.0,572.65,1,60,1,95977,39.176595,-121.291692,963,0,5282,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6690,0,37,44.52,6,90.6,3358.65,8.96,0.0,1647.24,1,42,0,95978,39.904002,-121.527823,28,0,2546,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
